task_id,annotation_id,completed_by,relevance_choice,annotation_created_at,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text
455,455,1,0 (Not Relevant),2025-04-20T21:26:35.497580Z,Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzIwMTM1NzY5NjkxMzU4OTY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,I think that was an Air Japan airbus that clipped/knicked the tail of a Delta regional jet at the ATL airport… wasn’t that last week? Or maybe it was another incident?,2025-02-22,reply,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,2,2,0 days,i think that was an air japan airbus that clipped/knicked the tail of a delta regional jet at the atl airport... wasnt that last week? or maybe it was another incident?,so sad to hear this. i am delta only flyer and i trust them completely with their flights. i have been flying them for more than 20 years and this is the first time something like this have happened as far as i can remember. i will continue to be their customer. their crew are the best! all the best to them as they work through this situation. → pamie samlal delta had a plane runoff the runway couple months ago. their airbus 350 wing clipped another regional jet at the atlanta airport. they need to beefuptheir safety training and inspections. → i think that was an air japan airbus that clipped/knicked the tail of a delta regional jet at the atl airport... wasnt that last week? or maybe it was another incident?
456,456,1,1 (Relevant),2025-04-20T21:26:40.050645Z,Costco,2025-01-22 13:45:00,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzU4MDAwMzk4MTY3NTMyNg==,,"Thank you for believing in diversity and inclusion, costco",2025-01-31,initial,2,0,1,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzU4MDAwMzk4MTY3NTMyNg==,0,146,0 days,"thank you for believing in diversity and inclusion, costco","thank you for believing in diversity and inclusion, costco"
457,457,1,0 (Not Relevant),2025-04-20T21:26:46.344999Z,Target,2025-02-04 15:08:00,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzE1MjUzOTEyOTgxNTE2NzU=,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzYyMzkxMzc5Njk1Mzc4NQ==,ya that’ll show em,2025-02-07,reply,3,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzYyMzkxMzc5Njk1Mzc4NQ==,1,1,0 days,ya thatll show em,unfollow and unlike their fb/instagram. thats one way to show them whos really in charge. its your money. → ya thatll show em
458,458,1,0 (Not Relevant),2025-04-20T21:26:50.791066Z,Target,2025-02-13 13:26:00,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzE1NjUyMjYxNjc1MTk1Mzg=,,Looks very delicious.,2025-02-14,initial,0,0,0,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzE1NjUyMjYxNjc1MTk1Mzg=,0,60,0 days,looks very delicious.,looks very delicious.
459,459,1,0 (Not Relevant),2025-04-20T21:27:00.653417Z,Google,2025-02-07 13:34:00,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzEyNTE1NDA1ODU5NTAyMjg=,,"As a small business, we work hard to get positive reviews and rating so our business can grow and moving forward through Google""s good advertisement service and policies. As a paid Google's advertiser, we pay for the service but now my right and interest has been damaged! Rating has been take off with no reason, no solutions, no response, no help,service paid but no service from Google South Africa team. This is disobey the purpose Google create the rating and review for! Also has damaged the trust between Google and the client!",2025-02-13,initial,2,0,0,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzEyNTE1NDA1ODU5NTAyMjg=,0,251,0 days,"as a small business, we work hard to get positive reviews and rating so our business can grow and moving forward through google""s good advertisement service and policies. as a paid google's advertiser, we pay for the service but now my right and interest has been damaged! rating has been take off with no reason, no solutions, no response, no help,service paid but no service from google south africa team. this is disobey the purpose google create the rating and review for! also has damaged the trust between google and the client!","as a small business, we work hard to get positive reviews and rating so our business can grow and moving forward through google""s good advertisement service and policies. as a paid google's advertiser, we pay for the service but now my right and interest has been damaged! rating has been take off with no reason, no solutions, no response, no help,service paid but no service from google south africa team. this is disobey the purpose google create the rating and review for! also has damaged the trust between google and the client!"
460,460,1,0 (Not Relevant),2025-04-20T21:27:08.982738Z,Costco,2025-02-18 15:25:00,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzExMzg3NDE5NzA4NTIyODM=,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU1OTIzMDI5Mzc5NjI5OQ==,um yes there does it's gasoline. That would be a major safety risk.,2025-02-23,reply,13,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU1OTIzMDI5Mzc5NjI5OQ==,1,5,0 days,um yes there does it's gasoline. that would be a major safety risk.,honestly i wish it was open 24 hrs. you need your card for gas anyways. not saying that there needs to be an attendant on site at all times. → um yes there does it's gasoline. that would be a major safety risk.
461,461,1,1 (Relevant),2025-04-20T21:27:13.517830Z,Costco,2025-02-11 14:38:00,Y29tbWVudDoxMDQxOTQ2MTUxMjk2ODgxXzYzNjA4MDQ4MjE0Mzk1Mw==,Y29tbWVudDoxMDQxOTQ2MTUxMjk2ODgxXzk3ODc0ODQ4MzY1MjUyMw==,How does that effect your daily life?,2025-02-16,reply,0,0,1,Y29tbWVudDoxMDQxOTQ2MTUxMjk2ODgxXzk3ODc0ODQ4MzY1MjUyMw==,1,5,0 days,how does that effect your daily life?,sorry. i wont purchase due to your dei practices → how does that effect your daily life?
462,462,1,0 (Not Relevant),2025-04-20T21:27:18.509089Z,Target,2025-01-24 08:17:00,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzU5OTU5MDExOTQ0NDI3NA==,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzk3NzMwMzI0NDI4OTMxMg==,and Costco!,2025-01-31,reply,2,0,0,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzk3NzMwMzI0NDI4OTMxMg==,1,1,7 days,and costco!,welp time to shop small businesses → and costco!
463,463,1,1 (Relevant),2025-04-20T21:27:26.798311Z,Costco,2025-01-21 12:00:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ4OTY0MzkyNzE4MTk0NQ==,,I hope Donald J. Trump adds 25% taxes on company’s that don’t use meritocracy in hiring! DEI Is racist. To continue this long the CEO should have been fired! Costco just close shop in the US! Sam's Club your time to shine!,2025-01-31,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ4OTY0MzkyNzE4MTk0NQ==,0,458,0 days,i hope donald j. trump adds 25% taxes on companys that dont use meritocracy in hiring! dei is racist. to continue this long the ceo should have been fired! costco just close shop in the us! sam's club your time to shine!,i hope donald j. trump adds 25% taxes on companys that dont use meritocracy in hiring! dei is racist. to continue this long the ceo should have been fired! costco just close shop in the us! sam's club your time to shine!
464,464,1,1 (Relevant),2025-04-20T21:27:33.979588Z,Costco,2025-01-30 10:37:00,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzMzOTg1MTk0NjY5NDcyMzQ=,,THANK YOU COSTCO for not giving in to pressures to discontinue programs that encourage a diverse workforce. This is so important!!,2025-02-01,initial,98,0,1,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzMzOTg1MTk0NjY5NDcyMzQ=,0,175,0 days,thank you costco for not giving in to pressures to discontinue programs that encourage a diverse workforce. this is so important!!,thank you costco for not giving in to pressures to discontinue programs that encourage a diverse workforce. this is so important!!
465,465,1,0 (Not Relevant),2025-04-20T21:27:38.779094Z,Google,2025-02-06 10:26:00,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzE2ODU1MzYwODU3MDU5MDM=,,"GO F- YOURSELF. The ""gulf of america"" DOES NOT EXIT. Fix your f-ing map.",2025-02-13,initial,0,0,0,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzE2ODU1MzYwODU3MDU5MDM=,0,444,0 days,"go f- yourself. the ""gulf of america"" does not exit. fix your f-ing map.","go f- yourself. the ""gulf of america"" does not exit. fix your f-ing map."
466,466,1,0 (Not Relevant),2025-04-20T21:27:42.641932Z,Target,2025-02-14 07:58:00,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,,Love Target,2025-02-14,initial,0,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,0,83,0 days,love target,love target
467,467,1,0 (Not Relevant),2025-04-20T21:27:46.905369Z,Costco,2025-01-13 11:00:00,Y29tbWVudDoxMDIwNjM1NjYzNDI3OTMwXzU4NDcxNjQ1NzYwNDM0OA==,,I need things like this that are Gluten Free! And so do many others,2025-01-17,initial,15,1,1,Y29tbWVudDoxMDIwNjM1NjYzNDI3OTMwXzU4NDcxNjQ1NzYwNDM0OA==,0,272,0 days,i need things like this that are gluten free! and so do many others,i need things like this that are gluten free! and so do many others
468,468,1,1 (Relevant),2025-04-20T21:27:50.875907Z,Google,2025-01-31 14:11:00,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE3NjgzMzk5MTM3MzgxODI=,,Google still running WOKE and DEI Look at the Rainbow in the name,2025-02-13,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE3NjgzMzk5MTM3MzgxODI=,0,133,0 days,google still running woke and dei look at the rainbow in the name,google still running woke and dei look at the rainbow in the name
469,469,1,0 (Not Relevant),2025-04-20T21:27:57.371938Z,Target,2025-02-23 09:39:00,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIzOTE0Nzg1MzEyMTcxMzY=,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIwNzY2MzQ1ODYxMTE0MzE=,totally not worth it. Costco has something similar.,2025-02-28,reply,6,0,0,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIwNzY2MzQ1ODYxMTE0MzE=,1,4,0 days,totally not worth it. costco has something similar.,"oh man, a month or so ago id definitely be swiping my target card for one of those spidey blankets. but...nah. → totally not worth it. costco has something similar."
470,470,1,0 (Not Relevant),2025-04-20T21:28:04.292141Z,Google,2025-02-07 13:34:00,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzEwMTU0MzcwNjA0MDc1NDA=,,Me pueden ayudar con mi cuenta de Google no puedo entrar y tengo el pass correcto.pero.me.pide que verifique el número en el.dispositivo y ya no lo tengo por motivo de rovo,2025-02-13,initial,0,0,0,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzEwMTU0MzcwNjA0MDc1NDA=,0,251,0 days,me pueden ayudar con mi cuenta de google no puedo entrar y tengo el pass correcto.pero.me.pide que verifique el nmero en el.dispositivo y ya no lo tengo por motivo de rovo,me pueden ayudar con mi cuenta de google no puedo entrar y tengo el pass correcto.pero.me.pide que verifique el nmero en el.dispositivo y ya no lo tengo por motivo de rovo
471,471,1,0 (Not Relevant),2025-04-20T21:28:09.756259Z,Costco,2025-01-26 19:21:00,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzExMjEwNDQxMzU5NTY4MDQ=,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzk3MzEzODQ4NDcxNDk2Ng==,glad you’re gone as well!,2025-02-01,reply,1,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzkzOTQ4Mzc5NDk4NTQ2OA==,5,1,0 days,glad youre gone as well!,i just bought a lot of their stock. → it's gonna crash. good luck with that! → glad youre gone as well!
472,472,1,0 (Not Relevant),2025-04-20T21:28:13.348415Z,Google,2025-02-19 09:09:00,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzQwMDkxOTk0MDYwMjY1OTc=,,Love you Boss,2025-02-20,initial,0,0,0,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzQwMDkxOTk0MDYwMjY1OTc=,0,230,0 days,love you boss,love you boss
473,473,1,0 (Not Relevant),2025-04-20T21:28:19.057226Z,Delta,2025-02-17 14:08:00,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzE0MDAyMTYwOTExMzM3Mzg=,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExNTM0NTMyMzI4NTE1ODE=,still way safer than driving.,2025-02-22,reply,4,0,1,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExNTM0NTMyMzI4NTE1ODE=,1,0,0 days,still way safer than driving.,"the airplane insanity has risen all over the world. when will it stop? difficult to even want to board an aircraft these days. and, its supposed to be safer than driving? at least youre on ground level when driving! goodness gracious! → still way safer than driving."
474,474,1,0 (Not Relevant),2025-04-20T21:28:22.069644Z,Costco,2025-01-21 12:00:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEyNTc1NDgyNDUzMjg3NjU=,,Jesus Christ!,2025-01-24,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEyNTc1NDgyNDUzMjg3NjU=,0,458,0 days,jesus christ!,jesus christ!
475,475,1,0 (Not Relevant),2025-04-20T21:28:27.274374Z,Google,2025-02-07 13:34:00,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzM0OTUyOTU3Nzc0Mzg4OTk=,,Thats great but why are you removing observances from your calendar?! This is BS.,2025-02-13,initial,3,0,0,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzM0OTUyOTU3Nzc0Mzg4OTk=,0,251,0 days,thats great but why are you removing observances from your calendar?! this is bs.,thats great but why are you removing observances from your calendar?! this is bs.
476,476,1,0 (Not Relevant),2025-04-20T21:28:33.049952Z,Target,2025-02-22 08:15:00,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIzNDg0NDk3NDg4NjM1NTQ=,,"Oh target, this doesn’t look very good for you.",2025-02-28,initial,3,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIzNDg0NDk3NDg4NjM1NTQ=,0,205,0 days,"oh target, this doesnt look very good for you.","oh target, this doesnt look very good for you."
477,477,1,0 (Not Relevant),2025-04-20T21:28:36.194434Z,Costco,2025-02-11 09:00:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzU5ODkzNjYyNjEwMjI2OA==,,Looks so yummy,2025-02-16,initial,0,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzU5ODkzNjYyNjEwMjI2OA==,0,67,0 days,looks so yummy,looks so yummy
478,478,1,0 (Not Relevant),2025-04-20T21:28:40.348836Z,Google,2025-02-06 10:26:00,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzE2MTQ5ODc2MzkyMDgxNjM=,,Changing the Gulf of Mexico name is abhorrent and you disgust me!,2025-02-13,initial,12,0,0,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzE2MTQ5ODc2MzkyMDgxNjM=,0,444,0 days,changing the gulf of mexico name is abhorrent and you disgust me!,changing the gulf of mexico name is abhorrent and you disgust me!
479,479,1,1 (Relevant),2025-04-20T21:28:45.812802Z,Costco,2025-01-23 09:00:00,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzIzMTUwMDY3NTIyMDY1MzU=,,Thank you for your business ethics and higher morals! Supporting humanity is a good thing!,2025-01-25,initial,4,0,1,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzIzMTUwMDY3NTIyMDY1MzU=,0,603,0 days,thank you for your business ethics and higher morals! supporting humanity is a good thing!,thank you for your business ethics and higher morals! supporting humanity is a good thing!
480,480,1,0 (Not Relevant),2025-04-20T21:28:49.906370Z,Google,2025-02-28 13:39:00,Y29tbWVudDoxMTkzNjk0OTE1NDQ1Mjc0XzEwODg5NDEzODYzMjA4NDg=,,Magnus Le Prô,2025-03-06,initial,0,0,0,Y29tbWVudDoxMTkzNjk0OTE1NDQ1Mjc0XzEwODg5NDEzODYzMjA4NDg=,0,440,0 days,magnus le pr,magnus le pr
481,481,1,0 (Not Relevant),2025-04-20T21:29:03.045173Z,Delta,2025-01-22 09:00:00,Y29tbWVudDoxMDA1NjUzODk0OTE2ODU2XzI4MTY5MDc0MDU2MDczOTY0,,"Expose Corruption, Civil Rights Violations, Judges, Cps",2025-01-31,initial,0,1,1,Y29tbWVudDoxMDA1NjUzODk0OTE2ODU2XzI4MTY5MDc0MDU2MDczOTY0,0,183,0 days,"expose corruption, civil rights violations, judges, cps","expose corruption, civil rights violations, judges, cps"
482,482,1,0 (Not Relevant),2025-04-20T21:29:11.196066Z,Delta,2025-02-18 06:49:00,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzM5OTEzMjA1NjExNDMwMTA=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0NzA0NjE0NDY0NzY2Mw==,Dean Mishler a 4-year old cannot not be a lap infant… she’d have her own seat. (Delta employee here),2025-02-22,reply,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYxOTk2MTgyMDk2NDU4Mg==,5,0,0 days,dean mishler a 4-year old cannot not be a lap infant... shed have her own seat. (delta employee here),i need you guys to read everything → while this may be the case. a lot of young kids are not buckled in their seats → dean mishler a 4-year old cannot not be a lap infant... shed have her own seat. (delta employee here)
483,483,1,0 (Not Relevant),2025-04-20T21:29:15.691958Z,Costco,2025-02-04 09:00:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzE4MDczOTY5MDAwNTA0Mzg=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,"hey, see the resemblance.",2025-02-09,reply,0,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,1,13,0 days,"hey, see the resemblance.","this company is a woke joke! → hey, see the resemblance."
484,484,1,0 (Not Relevant),2025-04-20T21:29:20.795121Z,Costco,2025-01-11 09:00:00,Y29tbWVudDoxMDE5MTY2NTQwMjQxNTA5XzQwMjU0ODE0NTQzNTU3MTg=,Y29tbWVudDoxMDE5MTY2NTQwMjQxNTA5XzE2OTAzMDQ2MzE1NDg5MDU=,different Costco stores have different prices. I can go to 3 near us and the prices differ.,2025-01-17,reply,1,1,1,Y29tbWVudDoxMDE5MTY2NTQwMjQxNTA5XzE2OTAzMDQ2MzE1NDg5MDU=,1,1,0 days,different costco stores have different prices. i can go to 3 near us and the prices differ.,prices would be nice → different costco stores have different prices. i can go to 3 near us and the prices differ.
485,485,1,0 (Not Relevant),2025-04-20T21:29:25.339695Z,Costco,2025-02-03 11:07:00,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzI4MjE4MTE0MzUxMTY2ODMz,,Just ordered a bunch of stuff.,2025-02-09,initial,22,0,1,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzI4MjE4MTE0MzUxMTY2ODMz,0,84,0 days,just ordered a bunch of stuff.,just ordered a bunch of stuff.
486,486,1,0 (Not Relevant),2025-04-20T21:29:53.229960Z,Costco,2025-02-22 09:00:00,Y29tbWVudDoxMDUwMzE3MjQzNzkzMTA1XzEwNjkwMDgzMTg1OTQ3MDQ=,,Does costco have delivery? I go to Sam's because it's so easy to find the things you need. I can not figure out costco,2025-02-23,initial,0,0,1,Y29tbWVudDoxMDUwMzE3MjQzNzkzMTA1XzEwNjkwMDgzMTg1OTQ3MDQ=,0,77,0 days,does costco have delivery? i go to sam's because it's so easy to find the things you need. i can not figure out costco,does costco have delivery? i go to sam's because it's so easy to find the things you need. i can not figure out costco
487,487,1,0 (Not Relevant),2025-04-20T21:30:00.445040Z,Costco,2025-02-09 09:00:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzIzNTUzMzM4MjE1MzIzMTk=,,Perfect for spring!,2025-02-09,initial,2,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzIzNTUzMzM4MjE1MzIzMTk=,0,801,0 days,perfect for spring!,perfect for spring!
488,488,1,0 (Not Relevant),2025-04-20T21:30:04.426911Z,Costco,2025-02-07 09:00:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzY3MjU4MDgzNTU4NjM0Mg==,,They are $70,2025-02-09,initial,1,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzY3MjU4MDgzNTU4NjM0Mg==,0,64,0 days,they are $70,they are $70
489,489,1,0 (Not Relevant),2025-04-20T21:30:07.600565Z,Google,2025-02-06 10:26:00,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzIyNTk3NTE4ODExMDY1NTM=,,Gulf of America? F off Google,2025-03-06,initial,0,0,0,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzIyNTk3NTE4ODExMDY1NTM=,0,444,0 days,gulf of america? f off google,gulf of america? f off google
490,490,1,0 (Not Relevant),2025-04-20T21:30:10.927873Z,Costco,2025-02-12 09:23:00,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzEwMDc5MzQxMDEzODQ5ODI=,,I love COSTCO.,2025-02-16,initial,2,0,1,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzEwMDc5MzQxMDEzODQ5ODI=,0,120,0 days,i love costco.,i love costco.
491,491,1,0 (Not Relevant),2025-04-20T21:30:17.312087Z,Costco,2025-02-04 14:13:00,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzYyODk1MjEzNjI5ODU1NA==,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk1NDc1MTE3NjI5NDkzMA==,Annie- Thanks for posting! We’ll gladly share your suggestion with appropriate team. You can also submit suggestions by clicking the blue “Feedback” button on the right side of Costco.com. -Gerry,2025-02-23,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk1NDc1MTE3NjI5NDkzMA==,1,0,14 days,annie- thanks for posting! well gladly share your suggestion with appropriate team. you can also submit suggestions by clicking the blue feedback button on the right side of costco.com. -gerry,please bring back the feta & caramelized onion pastry bites!!!!! they were so good and i bought them all the time. like multiple times per month! → annie- thanks for posting! well gladly share your suggestion with appropriate team. you can also submit suggestions by clicking the blue feedback button on the right side of costco.com. -gerry
492,492,1,0 (Not Relevant),2025-04-20T21:30:26.531993Z,Costco,2025-01-27 15:18:00,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYzMjA5NDE1MjYzNTQwOQ==,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYxMDIwMTc1ODM4NjM1OA==,"I know Walmart did, so yes, probably Sam's too. Sam's was never very good anyway. I bought a membership, went one time and found out they had nothing much that I would buy. I've always loved Costco, but none were nearby my home, so I never got around to getting a membership. But this week I became motivated.",2025-02-01,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,5,0,0 days,"i know walmart did, so yes, probably sam's too. sam's was never very good anyway. i bought a membership, went one time and found out they had nothing much that i would buy. i've always loved costco, but none were nearby my home, so i never got around to getting a membership. but this week i became motivated.","yes → of course. they are walmart. → i know walmart did, so yes, probably sam's too. sam's was never very good anyway. i bought a membership, went one time and found out they had nothing much that i would buy. i've always loved costco, but none were nearby my home, so i never got around to getting a membership. but this week i became motivated."
