task_id,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,reviewer_01,reviewer_02,relevance_average,relevance_label
292,Google,2/7/2025 13:34,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzU3Nzg3NzMwNTIxMTAxMQ==,,"Fugg you google. Removed google maps, chrome and set my default search engine to a different one. Screw you for giving in to the tantrums of some wannabe dictator #gulfofmexico",2/13/2025,initial,0,0,0,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzU3Nzg3NzMwNTIxMTAxMQ==,0,251,0 days,"fugg you google. removed google maps, chrome and set my default search engine to a different one. screw you for giving in to the tantrums of some wannabe dictator #gulfofmexico","fugg you google. removed google maps, chrome and set my default search engine to a different one. screw you for giving in to the tantrums of some wannabe dictator #gulfofmexico",1,0,0.5,0
458,Target,2/13/2025 13:26,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzE1NjUyMjYxNjc1MTk1Mzg=,,Looks very delicious.,2/14/2025,initial,0,0,0,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzE1NjUyMjYxNjc1MTk1Mzg=,0,60,0 days,looks very delicious.,looks very delicious.,0,0,0,0
373,Target,2/13/2025 13:26,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzY2ODA3NjMzODkwMjk5NQ==,,#Targetnoannualfee!!,2/21/2025,initial,2,0,0,Y29tbWVudDoxMTc4ODgyNTAwMjYzODA2XzY2ODA3NjMzODkwMjk5NQ==,0,60,0 days,#targetnoannualfee!!,#targetnoannualfee!!,0,0,0,0
224,Target,2/14/2025 7:58,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzEwOTQ3OTY3MzU3MzUwNDc=,,We got our Valentines elsewhere this year,2/21/2025,initial,2,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzEwOTQ3OTY3MzU3MzUwNDc=,0,83,0 days,we got our valentines elsewhere this year,we got our valentines elsewhere this year,0,0,0,0
271,Target,2/14/2025 7:58,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzExOTAwMjU5NDI1MjY5MjA=,,Heading to Target right now. Love Target!!!,2/14/2025,initial,13,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzExOTAwMjU5NDI1MjY5MjA=,0,83,0 days,heading to target right now. love target!!!,heading to target right now. love target!!!,0,0,0,0
235,Target,2/14/2025 7:58,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzM4ODA2NTg0ODg4NTExNjY=,,Not until you change your DEI policy.,2/14/2025,initial,43,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzM4ODA2NTg0ODg4NTExNjY=,0,83,0 days,not until you change your dei policy.,not until you change your dei policy.,1,1,1,1
466,Target,2/14/2025 7:58,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,,Love Target,2/14/2025,initial,0,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,0,83,0 days,love target,love target,0,0,0,0
97,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE1MjE1ODcwMjg1MTEwMDQ=,,Yall really tried,2/21/2025,initial,0,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE1MjE1ODcwMjg1MTEwMDQ=,0,719,0 days,yall really tried,yall really tried,0,0,0,0
130,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE2MTQwMDI0Mzk0NzUyMjI=,,The hypocrisy.,2/7/2025,initial,0,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE2MTQwMDI0Mzk0NzUyMjI=,0,719,0 days,the hypocrisy.,the hypocrisy.,0,0,0,0
349,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE2ODg5NTUwMTQ5ODcxMzg=,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzQ5ODM2OTgxMjkxODM4OA==,same!!,2/7/2025,reply,0,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzQ5ODM2OTgxMjkxODM4OA==,1,15,0 days,same!!,i ran to these comments with lightning speed for the dragging and i was not disappointed → same!!,0,0,0,0
238,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExNTQ1ODYzOTI5NzQzNDk=,,Think you need a new PR firm to handle crisis communication for you. We’re not buying what you’re trying to sell us. Admit you made a mistake and bring back your DEI policy. That will go a long way with your former customers.,2/7/2025,initial,675,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExNTQ1ODYzOTI5NzQzNDk=,0,719,0 days,think you need a new pr firm to handle crisis communication for you. were not buying what youre trying to sell us. admit you made a mistake and bring back your dei policy. that will go a long way with your former customers.,think you need a new pr firm to handle crisis communication for you. were not buying what youre trying to sell us. admit you made a mistake and bring back your dei policy. that will go a long way with your former customers.,1,1,1,1
371,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExNjMyMDc5MzIxODU4MjE=,,Everything looks very nice.,2/7/2025,initial,0,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExNjMyMDc5MzIxODU4MjE=,0,719,0 days,everything looks very nice.,everything looks very nice.,0,0,0,0
267,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzEzNzk3MjE1OTYzOTkyNjI=,,Oh brother! You just don’t get it do you Target? You don’t get to have it both ways.,2/7/2025,initial,1,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzEzNzk3MjE1OTYzOTkyNjI=,0,719,0 days,oh brother! you just dont get it do you target? you dont get to have it both ways.,oh brother! you just dont get it do you target? you dont get to have it both ways.,0,0,0,0
43,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzYwOTc2MDQwMTY0NzI0NA==,,"Wait, what?? Naw... you showed me who you are.. I'm looking forward to hosting yall bankruptcy party",2/7/2025,initial,1,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzYwOTc2MDQwMTY0NzI0NA==,0,719,0 days,"wait, what?? naw... you showed me who you are.. i'm looking forward to hosting yall bankruptcy party","wait, what?? naw... you showed me who you are.. i'm looking forward to hosting yall bankruptcy party",0,1,0.5,0
226,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3Xzk3ODAxMjc3NzUyMDYyMQ==,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExMDE4MzA4MzE2MjM3ODA=,February is Black History month. Just like how November is Veterans and Military Families month,2/7/2025,reply,1,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzExMDE4MzA4MzE2MjM3ODA=,1,0,0 days,february is black history month. just like how november is veterans and military families month,it's feb. not black history month → february is black history month. just like how november is veterans and military families month,1,1,1,1
264,Target,2/2/2025 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzkyNzg5NzE2NjEzNTE0Mg==,,"I'm confused, is DEI for protective measures? So nobody at higher levels can discriminate? To keep things level across the board? What if companies simply had a good sense of humanity and just didn't discriminate or would that be asking too much - for … See more",2/7/2025,initial,18,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzkyNzg5NzE2NjEzNTE0Mg==,0,719,0 days,"i'm confused, is dei for protective measures? so nobody at higher levels can discriminate? to keep things level across the board? what if companies simply had a good sense of humanity and just didn't discriminate or would that be asking too much - for ... see more","i'm confused, is dei for protective measures? so nobody at higher levels can discriminate? to keep things level across the board? what if companies simply had a good sense of humanity and just didn't discriminate or would that be asking too much - for ... see more",1,1,1,1
457,Target,2/4/2025 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzE1MjUzOTEyOTgxNTE2NzU=,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzYyMzkxMzc5Njk1Mzc4NQ==,ya that’ll show em,2/7/2025,reply,3,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzYyMzkxMzc5Njk1Mzc4NQ==,1,1,0 days,ya thatll show em,unfollow and unlike their fb/instagram. thats one way to show them whos really in charge. its your money. → ya thatll show em,0,0,0,0
111,Target,2/4/2025 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzE2MzAwNzk5OTc4Nzg3NzE=,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzEzMjgyMTMxODQ4ODI2OTk=,good. I'm not going back,2/7/2025,reply,1,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzEzMjgyMTMxODQ4ODI2OTk=,1,1,0 days,good. i'm not going back,target is being sued by shareholders over the revenue loss becuase of their dropping dei. → good. i'm not going back,1,1,1,1
215,Target,2/4/2025 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzEzNjcwMDY4MzEzMTcyMDc=,,About to unfollow Target.,2/7/2025,initial,64,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzEzNjcwMDY4MzEzMTcyMDc=,0,155,0 days,about to unfollow target.,about to unfollow target.,0,0,0,0
35,Target,2/4/2025 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzI4ODUwODMyNzE2NTg4MTQ=,,Diga não a Target,2/7/2025,initial,1,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzI4ODUwODMyNzE2NTg4MTQ=,0,155,0 days,diga no a target,diga no a target,0,0,0,0
138,Target,2/4/2025 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3Xzk5NDk3MDcxNTg2MDI3Nw==,,Won’t shop at target until they put DEI programs back !!,2/7/2025,initial,53,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3Xzk5NDk3MDcxNTg2MDI3Nw==,0,155,0 days,wont shop at target until they put dei programs back !!,wont shop at target until they put dei programs back !!,1,1,1,1
253,Google,1/30/2025 13:10,Y29tbWVudDoxMTczMjU1MTkwODIyNTgwXzEzMjg5NjgzMzUxOTI0MzI=,,"Thank you, beautiful perfect",2/6/2025,initial,1,0,0,Y29tbWVudDoxMTczMjU1MTkwODIyNTgwXzEzMjg5NjgzMzUxOTI0MzI=,0,83,0 days,"thank you, beautiful perfect","thank you, beautiful perfect",0,0,0,0
390,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzExMzI3OTkxNjgwMTU1MzM=,,We want to change the Syrian flag from red to green. This is our demand,2/6/2025,initial,1,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzExMzI3OTkxNjgwMTU1MzM=,0,112,0 days,we want to change the syrian flag from red to green. this is our demand,we want to change the syrian flag from red to green. this is our demand,0,0,0,0
361,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzExNTczMzkyNDU5NDc1Nzg=,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzU4ODcwNjExMDk4NjM5Mw==,great job,2/6/2025,reply,1,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzU4ODcwNjExMDk4NjM5Mw==,1,0,0 days,great job,"we're so proud to represent our home state of west virginia in the campaign! we're inspired by all of these stories. as a woman-owned, family-run small business, we know what it takes to make it work. thanks to google workspace with gemini for including us! → great job",0,1,0.5,1
387,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzExNjEwNDE5NDg2OTg4OTg=,,Why did you cave to the fascist Donald on the renaming of the Gulf of Mexico?,2/6/2025,initial,5,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzExNjEwNDE5NDg2OTg4OTg=,0,112,0 days,why did you cave to the fascist donald on the renaming of the gulf of mexico?,why did you cave to the fascist donald on the renaming of the gulf of mexico?,0,0,0,0
119,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzEzMzc1MzIwNjA2MDExODc=,,Count me in,2/6/2025,initial,0,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzEzMzc1MzIwNjA2MDExODc=,0,112,0 days,count me in,count me in,0,0,0,0
158,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzUxMzAzODIyMTMyNjMzNA==,,Congratulations,2/6/2025,initial,0,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzUxMzAzODIyMTMyNjMzNA==,0,112,0 days,congratulations,congratulations,0,0,0,0
65,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,,Goodjob,2/6/2025,initial,1,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,0,112,0 days,goodjob,goodjob,0,0,0,0
285,Google,1/30/2025 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzkxMDEzMTEzODY2MzIzNjY=,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,thanks for your support. Connect to learn more..,2/13/2025,reply,0,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,1,0,7 days,thanks for your support. connect to learn more..,goodjob → thanks for your support. connect to learn more..,0,0,0,0
468,Google,1/31/2025 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE3NjgzMzk5MTM3MzgxODI=,,Google still running WOKE and DEI Look at the Rainbow in the name,2/13/2025,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE3NjgzMzk5MTM3MzgxODI=,0,133,0 days,google still running woke and dei look at the rainbow in the name,google still running woke and dei look at the rainbow in the name,1,1,1,1
336,Google,1/31/2025 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzEzNTcxMDAyOTIxMjQ4ODM=,,"welcome my Google, good job, thanks Google",2/6/2025,initial,1,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzEzNTcxMDAyOTIxMjQ4ODM=,0,133,0 days,"welcome my google, good job, thanks google","welcome my google, good job, thanks google",0,0,0,0
363,Google,1/31/2025 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzEzOTk4MzMzNjgwNjEwOTc=,,It can't be the year of the snake. I thought he left office on January 20th?,2/6/2025,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzEzOTk4MzMzNjgwNjEwOTc=,0,133,0 days,it can't be the year of the snake. i thought he left office on january 20th?,it can't be the year of the snake. i thought he left office on january 20th?,0,0,0,0
151,Google,1/31/2025 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzI2MTE5MjA3NDU2NzQ0MDQ=,,Hey Google I have a $10 Google Play gift card I bought it to months ago and I put in the code and it said oh yeah okay confirm $10 gift card I say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you I want my f****** money I want my card,2/27/2025,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzI2MTE5MjA3NDU2NzQ0MDQ=,0,133,0 days,hey google i have a $10 google play gift card i bought it to months ago and i put in the code and it said oh yeah okay confirm $10 gift card i say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you i want my f****** money i want my card,hey google i have a $10 google play gift card i bought it to months ago and i put in the code and it said oh yeah okay confirm $10 gift card i say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you i want my f****** money i want my card,0,0,0,0
350,Google,2/5/2025 8:47,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzIzOTA5NTIyMzQ2MDU0MDY=,,"Why does Google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....Why isn't there a search (classified carousel)?",2/6/2025,initial,11,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzIzOTA5NTIyMzQ2MDU0MDY=,0,98,0 days,"why does google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....why isn't there a search (classified carousel)?","why does google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....why isn't there a search (classified carousel)?",0,0,0,0
381,Target,2/20/2025 13:56,Y29tbWVudDoxMTg0MDQyMTUzMDgxMTc0XzExNzIwMTc0NDQ1MjMwMjc=,Y29tbWVudDoxMTg0MDQyMTUzMDgxMTc0XzE3MDExMDc4NzA1MTc4MjE=,May God give you the desire of your heart and make all your plans succeed.,2/21/2025,reply,0,0,0,Y29tbWVudDoxMTg0MDQyMTUzMDgxMTc0XzE3MDExMDc4NzA1MTc4MjE=,1,0,0 days,may god give you the desire of your heart and make all your plans succeed.,screw you target → may god give you the desire of your heart and make all your plans succeed.,0,0,0,0
348,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzE4NTc2NDM5OTE2NDAwNzg=,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzYwMDc1NDM3OTQ3MTcxNQ==,home Goods!,2/28/2025,reply,1,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzEzMzAxOTE2MjQ4NTE0MTc=,3,0,0 days,home goods!,im confused. what exactly is target doing/not doing? → good question! → home goods!,0,0,0,0
327,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzEwMDA4MjQwNzg3NzM2NDI=,,"It warms my heart that in the midst of this craziness, there ARE people showing up for marginalized communities. I mimic many other posts, Target was my go to due to celebrating ALL people and I cannot in good conscience buy a single thing from them anymore. Very disheartening Target. Shame on you.",2/28/2025,initial,60,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzEwMDA4MjQwNzg3NzM2NDI=,0,205,0 days,"it warms my heart that in the midst of this craziness, there are people showing up for marginalized communities. i mimic many other posts, target was my go to due to celebrating all people and i cannot in good conscience buy a single thing from them anymore. very disheartening target. shame on you.","it warms my heart that in the midst of this craziness, there are people showing up for marginalized communities. i mimic many other posts, target was my go to due to celebrating all people and i cannot in good conscience buy a single thing from them anymore. very disheartening target. shame on you.",1,1,1,1
80,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzI4NjE4NjcxMjE0NDQ1OTM0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIwMTIxNzM5NzI1OTkyOTk=,same! We go at least 3x a week,2/28/2025,reply,13,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIwMTIxNzM5NzI1OTkyOTk=,1,3,0 days,same! we go at least 3x a week,i love target! will keep shopping there! my granddaughter loves target → same! we go at least 3x a week,0,0,0,0
366,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIyNTM2MDAwNzUwNDA1OTk=,,"Still think abandoning your DEI policies is a good idea, Target? The comments seem to say otherwise.",2/28/2025,initial,8,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIyNTM2MDAwNzUwNDA1OTk=,0,205,0 days,"still think abandoning your dei policies is a good idea, target? the comments seem to say otherwise.","still think abandoning your dei policies is a good idea, target? the comments seem to say otherwise.",1,1,1,1
476,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIzNDg0NDk3NDg4NjM1NTQ=,,"Oh target, this doesn’t look very good for you.",2/28/2025,initial,3,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIzNDg0NDk3NDg4NjM1NTQ=,0,205,0 days,"oh target, this doesnt look very good for you.","oh target, this doesnt look very good for you.",0,0,0,0
149,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzQ4MjQ4NTE1NzEwNzM0ODE=,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIwNTA5MjMxOTg3NDE2NzQ=,in what way?,2/28/2025,reply,1,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzIwNTA5MjMxOTg3NDE2NzQ=,1,19,0 days,in what way?,"i have been a devoted target shopper for years, but my money will go elsewhere until you grow a spine/conscience. → in what way?",0,0,0,0
401,Target,2/22/2025 8:15,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzk5MzQ5MjQ5NTU0NDMyNQ==,,Love Target’s home decor,3/7/2025,initial,0,0,0,Y29tbWVudDoxMTg1Mjk1NzcyOTU1ODEyXzk5MzQ5MjQ5NTU0NDMyNQ==,0,205,0 days,love targets home decor,love targets home decor,0,0,0,0
364,Target,2/23/2025 9:39,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzE2OTM0MDUxODgyNzk2NDk=,,"Who’s going to tell the kids what DEI was when they grow up to a dog eat dog lifestyle, and millionaire’s don’t have an opened mind for different people .",2/28/2025,initial,93,0,0,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzE2OTM0MDUxODgyNzk2NDk=,0,146,0 days,"whos going to tell the kids what dei was when they grow up to a dog eat dog lifestyle, and millionaires dont have an opened mind for different people .","whos going to tell the kids what dei was when they grow up to a dog eat dog lifestyle, and millionaires dont have an opened mind for different people .",1,1,1,1
469,Target,2/23/2025 9:39,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIzOTE0Nzg1MzEyMTcxMzY=,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIwNzY2MzQ1ODYxMTE0MzE=,totally not worth it. Costco has something similar.,2/28/2025,reply,6,0,0,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzIwNzY2MzQ1ODYxMTE0MzE=,1,4,0 days,totally not worth it. costco has something similar.,"oh man, a month or so ago id definitely be swiping my target card for one of those spidey blankets. but...nah. → totally not worth it. costco has something similar.",0,0,0,0
247,Google,2/19/2025 6:22,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzE2MjYwMjg0NjgwNTc0NjQ=,,"Hey 
 why you be recording surveillance of Canadians with technology policy and laws 101 Justin Trudeau and let alone rights on the bio governance and ai communications and etc when it’s media platforms or polices in the public of Internet cafe",2/27/2025,initial,2,0,0,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzE2MjYwMjg0NjgwNTc0NjQ=,0,159,0 days,hey why you be recording surveillance of canadians with technology policy and laws 101 justin trudeau and let alone rights on the bio governance and ai communications and etc when its media platforms or polices in the public of internet cafe,hey why you be recording surveillance of canadians with technology policy and laws 101 justin trudeau and let alone rights on the bio governance and ai communications and etc when its media platforms or polices in the public of internet cafe,0,0,0,0
447,Google,2/19/2025 6:22,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzE2Mzg3ODI4MjM2OTUwMzU=,,very interisting,2/20/2025,initial,0,0,0,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzE2Mzg3ODI4MjM2OTUwMzU=,0,159,0 days,very interisting,very interisting,0,0,0,0
