company_name,post_date,id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,relevance,stance_dei_reviewer_01,purchase_intention_reviewer_01,stance_dei_reviewer_02,purchase_intention_reviewer_02,stance_dei_average,purchase_intention_average,stance_dei_label,purchase_intention_label
Target,2/19/25 21:15,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzIzMjY5ODkwOTc2ODU5ODU=,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzYxNDM1Njc0NDc5OTQ4Nw==,are you accepting the feedback that you should bring back your DEI policies?,2/21/25,reply,7,0,0,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzEyNjAzMTYyNDUwNjg0MDE=,2,3,0 days,are you accepting the feedback that you should bring back your dei policies?,"target make a sample pack. i want to try cucumber mint, but not enough to commit to a whole pack. → hello rachel - thank you for taking the time to share your feedback with us. your input is valued. we will document and share with the appropriate team. - sue → are you accepting the feedback that you should bring back your dei policies?",1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Delta,2/17/25 14:08,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExMzk3MDI3MjQzMTMwNjg=,,Glad I wasn't on that flight.,2/22/25,initial,1,0,1,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExMzk3MDI3MjQzMTMwNjg=,0,540,0 days,glad i wasn't on that flight.,glad i wasn't on that flight.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzE2OTUzODI0NDgwNjIzNDM=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,Good a MAGAt free Costco sounds amazing,2/1/25,reply,2,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,1,144,0 days,good a magat free costco sounds amazing,not renewing my membership unless you get rid of dei! → good a magat free costco sounds amazing,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear towards DEI),1,0,1,0
Costco,2/9/25 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzQwNTI3ODI1NDgzNzgwNTc=,,Mai Tran,2/9/25,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzQwNTI3ODI1NDgzNzgwNTc=,0,801,0 days,mai tran,mai tran,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/4/25 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzODUxMjAzNDU3OTk5NTk=,,We already bought the chicken wings,2/9/25,initial,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzODUxMjAzNDU3OTk5NTk=,0,204,0 days,we already bought the chicken wings,we already bought the chicken wings,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/18/25 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk4NjQyMDYwMzM5OTQ1OA==,,Have never bought gas at Costco.,2/23/25,initial,2,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk4NjQyMDYwMzM5OTQ1OA==,0,377,0 days,have never bought gas at costco.,have never bought gas at costco.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0,-0.5,0,0
Google,1/31/25 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzI2MTE5MjA3NDU2NzQ0MDQ=,,Hey Google I have a $10 Google Play gift card I bought it to months ago and I put in the code and it said oh yeah okay confirm $10 gift card I say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you I want my f****** money I want my card,2/27/25,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzI2MTE5MjA3NDU2NzQ0MDQ=,0,133,0 days,hey google i have a $10 google play gift card i bought it to months ago and i put in the code and it said oh yeah okay confirm $10 gift card i say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you i want my f****** money i want my card,hey google i have a $10 google play gift card i bought it to months ago and i put in the code and it said oh yeah okay confirm $10 gift card i say yes and it says we need more information then it says it needs basically see a receipt and the store was bought at can you please take a picture of it and email it to us okay it was a f****** gift you don't put receipts and gifts like are you serious it knows there's 10 dollars on the card how dare you i want my f****** money i want my card,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Target,2/23/25 9:39,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzE4NzIzODgyNjM1NjQ1ODU=,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5Xzk1NTg5NTExMjkzOTIxOQ==,and DEI is about hiring the most qualified person.,2/28/25,reply,2,0,0,Y29tbWVudDoxMTg2MDQwMTY5NTQ4MDM5XzExNDYzOTIwMzM2OTc0NzE=,3,0,0 days,and dei is about hiring the most qualified person.,but when that little girl grows up and wants to be the ceo of target but cant because they have ended their dei policy will she still love the blanket? → executive jobs & other specialized jobs always need to be given to most qualified . → and dei is about hiring the most qualified person.,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Delta,2/17/25 14:08,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzE4MTQ5NzUxNjkzMzUzNzA=,,If you’re DEI and you know it the way you land will surely show it. If you’re DEI and you know it crash the plane…,2/22/25,initial,0,0,1,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzE4MTQ5NzUxNjkzMzUzNzA=,0,540,0 days,if youre dei and you know it the way you land will surely show it. if youre dei and you know it crash the plane...,if youre dei and you know it the way you land will surely show it. if youre dei and you know it crash the plane...,1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1,0,-1,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYzNjExOTA4NTYwMzM4OQ==,,If Costco gives into the Republican attorneys general pressure Costco to drop DEI policies I will also cancel my membership after 36 years.,2/1/25,initial,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYzNjExOTA4NTYwMzM4OQ==,0,899,0 days,if costco gives into the republican attorneys general pressure costco to drop dei policies i will also cancel my membership after 36 years.,if costco gives into the republican attorneys general pressure costco to drop dei policies i will also cancel my membership after 36 years.,1,1 (Pro-DEI),-1 (Boycott/Negative),1 (Pro-DEI),-1 (Boycott/Negative),1,-1,1,-1
Costco,2/4/25 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzMDY2MDE1ODcxMjQyNzE=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk3NDUxMjI4NzM3NTY5NQ==,WOW! You have a problem! And not even afraid to hide your racist nature!,2/9/25,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzNDkyMTY5MTY1MTg5MDQ=,3,2,0 days,wow! you have a problem! and not even afraid to hide your racist nature!,"patricia auger- i love the laughing emoji! im glad youre laughing with joy for what costco is doing too! yay costco, another supporter, go patty! → hiring people that might not be qualified, but we hire them because we feel bad for them because theyre minorities?? sounds logical. → wow! you have a problem! and not even afraid to hide your racist nature!",1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear/No PI),0,0,1,0
Costco,1/21/25 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzExOTc0MjE4MzU0MzQ4NTM=,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzkxNDQxMzA0MzIzNTAzNjk=,"Hello Bruce. Currently, taking home the street tacos is the only way to enjoy that delicious salsa. However, the upside is that you then have tacos! We see it as a win/win. We do appreciate you sharing the interest in seeing it offered solo, we'll let the right team know. -Christina",2/28/25,reply,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzkxNDQxMzA0MzIzNTAzNjk=,1,0,14 days,"hello bruce. currently, taking home the street tacos is the only way to enjoy that delicious salsa. however, the upside is that you then have tacos! we see it as a win/win. we do appreciate you sharing the interest in seeing it offered solo, we'll let the right team know. -christina","my top priority is finding out if you sell the salsa that comes with the street taco dinner. lmk. → hello bruce. currently, taking home the street tacos is the only way to enjoy that delicious salsa. however, the upside is that you then have tacos! we see it as a win/win. we do appreciate you sharing the interest in seeing it offered solo, we'll let the right team know. -christina",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/9/25 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,,Beautiful bowls,2/16/25,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,0,801,0 days,beautiful bowls,beautiful bowls,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzExMjIyNjExMDI5MTM5MDI=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzE0MDU5NzE5MTAzNzE1MzE=,apparently not but then I’ve tried replying as far back as the chicken farm complainers,2/1/25,reply,3,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzE0MDU5NzE5MTAzNzE1MzE=,1,3,0 days,apparently not but then ive tried replying as far back as the chicken farm complainers,can we keep the comments about the olive oil? → apparently not but then ive tried replying as far back as the chicken farm complainers,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,1/31/25 14:11,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE2NDE5MjM0ODMwODAwNjM=,,"I am unable to recover my Gmail account (shakervai1234@gmail ). I receive an OTP on my phone, but then Google asks for another verification code sent to my email, which I cannot access. I have tried everything, including account recovery forms, but I am not getting any response.",2/6/25,initial,0,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzE2NDE5MjM0ODMwODAwNjM=,0,133,0 days,"i am unable to recover my gmail account (shakervai1234<mention> ). i receive an otp on my phone, but then google asks for another verification code sent to my email, which i cannot access. i have tried everything, including account recovery forms, but i am not getting any response.","i am unable to recover my gmail account (shakervai1234<mention> ). i receive an otp on my phone, but then google asks for another verification code sent to my email, which i cannot access. i have tried everything, including account recovery forms, but i am not getting any response.",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Delta,2/13/25 9:30,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzEwMjk2OTk5MzIzMjkxNDY=,,Leg room?,2/15/25,initial,1,0,1,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzEwMjk2OTk5MzIzMjkxNDY=,0,480,0 days,leg room?,leg room?,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/2/25 9:00,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzEyOTYwNTI0NjQ5NDg2NTQ=,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzU1NzkzMzE4MDYwMTAyMQ==,stand up and fight is what I say.,2/8/25,reply,3,0,1,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzU5Mjg4NjQ2NjkyNDgxMg==,2,2,0 days,stand up and fight is what i say.,"thank you costco for your continued commitment to dei hiring. we've been a customer a long time. we will be dropping our ""other"" membership and only using your store!!! → get ready to be disappointed. <url> → stand up and fight is what i say.",1,0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/1/25 7:16,Y29tbWVudDoxMTc0NDIzMTUwNzA1Nzg0XzI4MTE1NTgwOTU3MTU2NDY=,,Very nice,2/6/25,initial,1,0,0,Y29tbWVudDoxMTc0NDIzMTUwNzA1Nzg0XzI4MTE1NTgwOTU3MTU2NDY=,0,198,0 days,very nice,very nice,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/2/25 9:00,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzE3MTQzNzA5NjkyOTMwNjI=,,"Costco, I just saw your hourly pay raise for most of your workers to over $30/hour. That fact along with your commitment to DEI hiring, has inspired me to become your customer. I have never shopped at a Costco but I will now.",2/8/25,initial,113,0,1,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzE3MTQzNzA5NjkyOTMwNjI=,0,185,0 days,"costco, i just saw your hourly pay raise for most of your workers to over $30/hour. that fact along with your commitment to dei hiring, has inspired me to become your customer. i have never shopped at a costco but i will now.","costco, i just saw your hourly pay raise for most of your workers to over $30/hour. that fact along with your commitment to dei hiring, has inspired me to become your customer. i have never shopped at a costco but i will now.",1,1 (Pro-DEI),1 (Buy/Positive),1 (Pro-DEI),1 (Buy/Positive),1,1,1,1
Delta,2/13/25 9:30,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzEyMjYzMTc1MDIzODUwOTY=,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzExNTE0NzAxMzMzNzc4NDQ=,Yes they are but they could be doing so much more. And we could he getting rid of the tired 767-300ERs sooner,2/15/25,reply,0,0,1,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzYzNDQyMDI4OTEzMTE3Mw==,6,3,0 days,yes they are but they could be doing so much more. and we could he getting rid of the tired 767-300ers sooner,yes i know about 737-max 10 order. → they inherited a very nice and robust 787 order from nw which they subsequently cancelled. things would be so much different (and better imo) if they had kept that order. → yes they are but they could be doing so much more. and we could he getting rid of the tired 767-300ers sooner,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzExMzI4Mzg1ODEzNTAzMjM=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkzMjExMzc0MjM2NzYxMA==,Grifters? What? Go to Walmart.,2/1/25,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkzMjExMzc0MjM2NzYxMA==,1,28,0 days,grifters? what? go to walmart.,dei... no thank you.. stop supporting all the grifters out there. hope you go bankrupt. will not get one cent of my money.. → grifters? what? go to walmart.,1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/22/25 13:45,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzU4MjA0MTE4ODAzNjEyOQ==,,Can’t believe you would partner with Al Sharpton. He is a Race Baiting hate provocateur,1/31/25,initial,0,0,1,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzU4MjA0MTE4ODAzNjEyOQ==,0,146,0 days,cant believe you would partner with al sharpton. he is a race baiting hate provocateur,cant believe you would partner with al sharpton. he is a race baiting hate provocateur,1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1,0,-1,0
Target,2/15/25 9:09,Y29tbWVudDoxMTgwMjgyNjczNDU3MTIyXzYwNzA5NTk2NTQzMjg0OQ==,,We need more stores with a neon bullseye light. Bring back the bullseye emojis please.,2/21/25,initial,0,0,0,Y29tbWVudDoxMTgwMjgyNjczNDU3MTIyXzYwNzA5NTk2NTQzMjg0OQ==,0,114,0 days,we need more stores with a neon bullseye light. bring back the bullseye emojis please.,we need more stores with a neon bullseye light. bring back the bullseye emojis please.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,1/19/25 7:00,Y29tbWVudDoxMTYxMDI3MjMyMDQ5MzMzXzYxOTgyNTk1Mzg2NzAzMA==,,Will you have the HBCU’s designs in store for Black History Month?,1/24/25,initial,21,0,0,Y29tbWVudDoxMTYxMDI3MjMyMDQ5MzMzXzYxOTgyNTk1Mzg2NzAzMA==,0,58,0 days,will you have the hbcus designs in store for black history month?,will you have the hbcus designs in store for black history month?,1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzU5NDk1ODY3OTk0MDc3Nw==,,Thank you Costco for standing up on the side of respect and inclusion.,2/1/25,initial,2,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzU5NDk1ODY3OTk0MDc3Nw==,0,899,0 days,thank you costco for standing up on the side of respect and inclusion.,thank you costco for standing up on the side of respect and inclusion.,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear towards DEI),1,0,1,0
Google,2/19/25 9:09,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzQwMDkxOTk0MDYwMjY1OTc=,,Love you Boss,2/20/25,initial,0,0,0,Y29tbWVudDoxMTg2OTY3MjM2MTE4MDQyXzQwMDkxOTk0MDYwMjY1OTc=,0,230,0 days,love you boss,love you boss,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/30/25 10:37,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzkxNDcwOTc1Mzk4NjEzNQ==,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzE0NTY3MTYyMDkwNDU1OTg=,leave,2/1/25,reply,0,0,1,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzE0NTY3MTYyMDkwNDU1OTg=,1,42,0 days,leave,"my family have been very good customers for well over 20 years - look up how much we have spent with your company. membership is under my name. we are close to saying goodbye if you don't drop dei employment. it doesn't work to ensure you have the most capable employees, it is racist and positions should be filled based on merit and capabilites rather than the color of their skin. → leave",1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzI4MzAwODU2NTM2MTk1OTc4,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkzMjExMzc0MjM2NzYxMA==,How? Be specific.,2/1/25,reply,1,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkzMjExMzc0MjM2NzYxMA==,1,28,0 days,how? be specific.,dei... no thank you.. stop supporting all the grifters out there. hope you go bankrupt. will not get one cent of my money.. → how? be specific.,1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),-1 (Boycott/Negative),0,-0.5,0,0
Costco,2/4/25 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEyODE3MjgzMDMwODEyMDk=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE2NjAyNDAzNDgyNTk2MzE=,it’s the us Costco page moron,2/9/25,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE2NjAyNDAzNDgyNTk2MzE=,1,4,0 days,its the us costco page moron,must be american costco → its the us costco page moron,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/21/25 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzY0NTU2MjgwMTI0MDEyOQ==,,Cost NO. Enjoy your DEI losses,1/31/25,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzY0NTU2MjgwMTI0MDEyOQ==,0,458,0 days,cost no. enjoy your dei losses,cost no. enjoy your dei losses,1,-1 (Anti-DEI),-1 (Boycott/Negative),-1 (Anti-DEI),-1 (Boycott/Negative),-1,-1,-1,-1
Google,2/27/25 12:12,Y29tbWVudDoxMTkyODYzNzM4ODYxNzI1XzExODg1MzY3MDI3MTA1NTA=,,Great job,2/27/25,initial,4,0,0,Y29tbWVudDoxMTkyODYzNzM4ODYxNzI1XzExODg1MzY3MDI3MTA1NTA=,0,247,0 days,great job,great job,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,2/2/25 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzU5MzUxNjQwMDEyOTAxMA==,,Well this was a choice.,2/7/25,initial,1,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzU5MzUxNjQwMDEyOTAxMA==,0,719,0 days,well this was a choice.,well this was a choice.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Delta,2/19/25 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYwODQ3MDc4NTE1MDYwNQ==,,Are they gonna tell the crew they need to be back to work ASAP?,2/22/25,initial,0,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYwODQ3MDc4NTE1MDYwNQ==,0,422,0 days,are they gonna tell the crew they need to be back to work asap?,are they gonna tell the crew they need to be back to work asap?,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/24/25 12:07,Y29tbWVudDoxMTkwNjgwNTY1NzQ2NzA5XzEzNDU4NDE2MzM0MTgzNjk=,,Good evening,2/27/25,initial,1,0,0,Y29tbWVudDoxMTkwNjgwNTY1NzQ2NzA5XzEzNDU4NDE2MzM0MTgzNjk=,0,196,0 days,good evening,good evening,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/3/25 11:07,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzQ3NDMwMTI0OTA1ODc4Nw==,,Thank you Costco for maintaining your DEI programs and appreciating your employees. This is the light in the dark thay we need right now. Keep it going! Well done,2/9/25,initial,12,0,1,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzQ3NDMwMTI0OTA1ODc4Nw==,0,84,0 days,thank you costco for maintaining your dei programs and appreciating your employees. this is the light in the dark thay we need right now. keep it going! well done,thank you costco for maintaining your dei programs and appreciating your employees. this is the light in the dark thay we need right now. keep it going! well done,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
